time,position,rotation,velocity
5.097,"[2.0887341355442857, -0.0034122841171345267, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.098,"[2.0892337717068274, -0.0034140160147992224, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.099,"[2.089733427329238, -0.003415747483498534, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.1,"[2.0902331024960885, -0.0034174787024298485, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.101,"[2.090732797286118, -0.0034192098482637235, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.102,"[2.091232511776469, -0.003420941083662024, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.103,"[2.0917322460993026, -0.003422672556893312, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.104,"[2.092231998775936, -0.0034244041796211693, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.105,"[2.092731768995512, -0.0034261362331697728, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.106,"[2.093231556295543, -0.0034278689449050736, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.107,"[2.0937313604053744, -0.003429602444245874, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.108,"[2.0942311811600383, -0.003431336772702198, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.109,"[2.0947310184810473, -0.003433071917253079, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.11,"[2.0952308723671718, -0.003434807835741207, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.111,"[2.095730742881409, -0.0034365444730711176, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.112,"[2.0962306301188476, -0.0034382817710867015, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.113,"[2.096730534202942, -0.0034400196725869023, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.114,"[2.097230455261334, -0.003441758122167882, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.115,"[2.0977303934105844, -0.003443497065812371, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.116,"[2.0982303487512453, -0.003445236451050824, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.117,"[2.0987303213578925, -0.0034469762286107835, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.118,"[2.0992303112930997, -0.003448716354008616, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.119,"[2.099730318611019, -0.0034504567894579146, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.12,"[2.1002303433584437, -0.003452197505075641, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.121,"[2.100730385575341, -0.0034539384791259886, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.122,"[2.1012304452844432, -0.003455679698039346, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.123,"[2.1017305225040643, -0.0034574211549147213, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.124,"[2.1022306172543983, -0.0034591628483085233, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.125,"[2.1027307295532562, -0.0034609047816750536, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.126,"[2.1032308594110987, -0.0034626469624420815, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.127,"[2.1037310068265076, -0.0034643894012532706, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.128,"[2.1042311717992357, -0.003466132110558545, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.129,"[2.1047313543294948, -0.003467875103875373, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.13,"[2.1052315544173292, -0.0034696183950869127, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.131,"[2.10573177206212, -0.003471361997832071, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.132,"[2.1062320072589964, -0.0034731059252238244, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.133,"[2.106732259989185, -0.003474850190137177, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.134,"[2.107232530248851, -0.003476594803109359, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.135,"[2.1077328180327117, -0.0034783397731516807, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.136,"[2.108233123333624, -0.003480085107748925, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.1370000000000005,"[2.1087334461297975, -0.003481830813594738, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.138,"[2.1092337864006563, -0.003483576895945602, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.139,"[2.1097341441265756, -0.0034853233588677114, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.14,"[2.1102345192877174, -0.0034870702055388365, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.141,"[2.1107349118629912, -0.003488817438296737, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.142,"[2.1112353218292865, -0.003490565058998296, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.143,"[2.111735749160839, -0.0034923130692864944, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.144,"[2.1122361938202068, -0.00349406147155383, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.145,"[2.112736655765162, -0.003495810268532616, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.146,"[2.1132371349598422, -0.003497559462360579, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.147,"[2.113737631364028, -0.003499309055515953, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.148,"[2.1142381449325574, -0.0035010590509005307, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.149,"[2.1147386756148574, -0.0035028094519086858, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.15,"[2.1152392233641737, -0.0035045602614917526, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.151,"[2.115739788664371, -0.003506311649379061, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.152,"[2.1162403719568657, -0.0035080638902902695, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.152,"[2.1167409737861833, -0.0035098171763603015, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.153,"[2.1172415943119307, -0.0035115717171072536, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.155,"[2.1177422335737757, -0.003513327742280767, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.156,"[2.118242891474233, -0.003515085146556627, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.156,"[2.1187435677917845, -0.003516843903503098, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.158,"[2.119244262310306, -0.003518604070325898, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.159,"[2.1197449749047705, -0.0035203657033924165, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.16,"[2.120245705489341, -0.0035221288162708727, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.161,"[2.1207464539622136, -0.0035238933714375888, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.162,"[2.121247220173265, -0.0035256592922712697, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.163,"[2.1217480039183694, -0.0035274264791074835, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.164,"[2.1222488049512993, -0.0035291948228771647, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.165,"[2.1227496239905292, -0.00353096431955661, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.166,"[2.123250461258263, -0.0035327353425955214, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.167,"[2.123751316678404, -0.0035345081893679194, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.168,"[2.124252189932643, -0.0035362831152831497, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.169,"[2.124753080565979, -0.0035380603701827412, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.17,"[2.1252539880657944, -0.0035398402032052806, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.171,"[2.125754911984101, -0.003541622863531311, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.172,"[2.126255851994718, -0.003543408552732898, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.173,"[2.1267568077171504, -0.0035451972981412725, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.174,"[2.1272577788895255, -0.003546988944686822, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.175,"[2.127758765555492, -0.003548783338799181, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.176,"[2.1282597679288275, -0.00355058031449839, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.177,"[2.1287607860224163, -0.0035523797028395674, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.178,"[2.1292618194299044, -0.0035541814300595618, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.179,"[2.1297628672545774, -0.003555985196813546, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.18,"[2.1302639285388403, -0.003557790626668605, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.181,"[2.130765002501186, -0.003559597430524341, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.182,"[2.13126608845795, -0.0035614054694074315, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.183,"[2.131767185719546, -0.003563214696077135, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.183,"[2.13226829353839, -0.003565025083320245, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.184,"[2.1327694110806874, -0.0035668366315929068, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.186,"[2.1332705374370544, -0.0035686493598892153, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.187,"[2.1337716716383, -0.0035704633000326895, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.188,"[2.1342728115334504, -0.0035722785340855517, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.189,"[2.1347739540648982, -0.0035740948670545244, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.19,"[2.135275096339542, -0.0035759122165135056, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.191,"[2.1357762356863224, -0.0035777304903416582, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.192,"[2.136277369375717, -0.0035795495753088943, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.193,"[2.1367784948517823, -0.0035813693652864474, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.194,"[2.1372796098002245, -0.0035831897616219396, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.195,"[2.137780712049121, -0.0035850107092367392, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.196,"[2.138281799692262, -0.003586832126994244, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.197,"[2.1387828709855006, -0.0035886539283515187, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.198,"[2.1392839243594857, -0.003590476063846766, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.199,"[2.1397849584434283, -0.0035922984591334473, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.2,"[2.1402859720014242, -0.0035941215681411405, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.201,"[2.1407869639023254, -0.0035959477536061505, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.202,"[2.1412879330440355, -0.003597780902146082, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.203,"[2.141788878450332, -0.003599624556859125, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.204,"[2.142289799194842, -0.003601481916096144, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.205,"[2.142790694320104, -0.0036033556900926084, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.206,"[2.1432915628505773, -0.003605248128502178, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.207,"[2.143792403782189, -0.003607160933697876, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.208,"[2.1442932162169996, -0.003609095306773721, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.209,"[2.1447939993131233, -0.0036110518696922437, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.21,"[2.1452947522869157, -0.0036130309978741723, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.211,"[2.145795474448529, -0.003615032405069378, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.212,"[2.14629616522181, -0.0036170554719927475, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.213,"[2.146796824068062, -0.0036190994533179407, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.214,"[2.1472974506225206, -0.003621163231572044, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.214,"[2.1477980446450404, -0.0036232456581190143, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.216,"[2.14829860601096, -0.0036253453955191095, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.217,"[2.148799134699437, -0.0036274613266465265, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.218,"[2.1492996314781796, -0.0036295934493355765, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.219,"[2.149800095104298, -0.0036317440705191236, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.22,"[2.1503005284307353, -0.0036339146842714297, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.221,"[2.1508009345136156, -0.003636097592559304, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.222,"[2.151301314376313, -0.00363828699335124, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.223,"[2.151801667411906, -0.003640476982774655, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.224,"[2.1523019922279305, -0.0036426551268969524, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.225,"[2.152802287006821, -0.0036448072232191063, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.226,"[2.153302548864042, -0.003646926487049836, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.227,"[2.1538027748017763, -0.003649025615934104, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.228,"[2.1543029620813465, -0.0036511191162057195, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.229,"[2.154803107129484, -0.0036532112974583305, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.23,"[2.155303206538738, -0.00365528526874891, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.231,"[2.1558032562775695, -0.0036573276201661573, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.232,"[2.1563032516039695, -0.0036593267801631147, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.233,"[2.15680318724844, -0.0036612730631160393, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.234,"[2.1573030576824945, -0.0036631584978197777, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.235,"[2.1578028571873085, -0.003664977108402242, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.236,"[2.158302580265939, -0.0036667246772321745, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.237,"[2.1588022253499752, -0.003668397879441248, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.2379999999999995,"[2.1593017868433813, -0.0036700013003140176, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.2379999999999995,"[2.1598012517703378, -0.0036715452479246903, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.2379999999999995,"[2.160300610020084, -0.0036730340180470894, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.241,"[2.160799855147082, -0.0036744733388252232, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.242,"[2.1612989694618823, -0.0036758689785127098, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.243,"[2.161797965491565, -0.0036772335421824485, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.244,"[2.1622968505128624, -0.003678576963536624, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.245,"[2.1627956325021747, -0.0036799087786567692, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.246,"[2.16329432388192, -0.0036812387604895813, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.247,"[2.1637929416197768, -0.0036825766253954276, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.248,"[2.1642915066822264, -0.0036839316588731666, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.249,"[2.164790038455067, -0.0036853128327196463, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.25,"[2.165288554048346, -0.0036867249205295148, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.251,"[2.1657870690518255, -0.003688179167960529, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.252,"[2.166285597965296, -0.003689684292907805, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.253,"[2.1667841540922708, -0.0036912454551854133, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.254,"[2.1672827496577596, -0.00369286404235334, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.255,"[2.167781395671708, -0.0036945384262369917, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.256,"[2.1682801000200818, -0.0036962647652086945, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.257,"[2.1687788671223696, -0.0036980376193345406, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.258,"[2.1692776977936696, -0.0036998504905166357, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.259,"[2.1697765903113697, -0.003701701919306824, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.26,"[2.1702755379284104, -0.0037035881459136356, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.261,"[2.1707745302674137, -0.003705502354653029, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.2620000000000005,"[2.1712735557766245, -0.003707436807561919, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.263,"[2.171772603511669, -0.0037093837863797154, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.264,"[2.172271664037913, -0.003711335968234893, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.265,"[2.172770729859486, -0.0037132884446948594, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.266,"[2.1732697978354314, -0.0037152350730668866, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.267,"[2.1737688668305895, -0.0037171708309393023, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.268,"[2.174267936888666, -0.0037190923057563957, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.269,"[2.174767008651607, -0.0037209974928130007, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.27,"[2.1752660830745034, -0.0037228854904730103, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.271,"[2.1757651613001774, -0.0037247562606997236, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.272,"[2.176264244619783, -0.003726610463312692, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.273,"[2.176763334458346, -0.003728449321890575, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.274,"[2.177262432323812, -0.003730274497777322, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.275,"[2.17776153976001, -0.0037320879834705153, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.276,"[2.178260658286188, -0.0037338919901450988, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.277,"[2.1787597892843333, -0.0037356888255705135, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.2780000000000005,"[2.179258933965054, -0.0037374807383162806, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.279,"[2.1797580933537617, -0.003739269879340497, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.28,"[2.180257268277205, -0.0037410582266911613, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.281,"[2.1807564593767084, -0.0037428474877443203, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.282,"[2.1812556671369316, -0.003744639078084741, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.283,"[2.1817548919176395, -0.0037464341025541903, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.284,"[2.1822541339873993, -0.00374823335049341, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.285,"[2.182753393549951, -0.003750037309053625, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.286,"[2.183252670763022, -0.003751846183624105, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.287,"[2.1837519657505187, -0.003753659932409353, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.288,"[2.1842512786132406, -0.003755478312215679, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.289,"[2.184750609434709, -0.0037573009207391883, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.29,"[2.1852499582859872, -0.0037591272382197223, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.291,"[2.185749325230876, -0.003760956668764696, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.292,"[2.1862487103307577, -0.0037627885786238996, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.293,"[2.186748113649707, -0.0037646223320573374, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.294,"[2.1872475352573564, -0.003766457320728481, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.295,"[2.187746975229878, -0.003768292986440066, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.296,"[2.1882464336500846, -0.0037701288392148016, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.297,"[2.1887459106069054, -0.003771964469436376, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.298,"[2.1892454061941744, -0.003773799554431279, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.299,"[2.1897449205089554, -0.0037756338601704614, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.3,"[2.190244453651168, -0.003777467238527332, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.301,"[2.190744005722345, -0.0037792996216969767, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.301,"[2.1912435768240703, -0.003781131013321023, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.303,"[2.191743167058635, -0.0037829614775559796, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.304,"[2.1922427765237336, -0.003784791125997303, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.305,"[2.1927424053128113, -0.0037866201050166756, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.306,"[2.1932420535154087, -0.0037884485845185775, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.307,"[2.1937417212145283, -0.0037902767455543895, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.308,"[2.194241408489639, -0.003792104769950673, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.309,"[2.194741115419088, -0.0037939328289974135, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.31,"[2.195240842168352, -0.003795761083938559, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.311,"[2.195740587576692, -0.0037975894846551026, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.312,"[2.196240350574584, -0.003799418264433013, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
5.313,"[2.1967401306659533, -0.003801247662976902, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
