time,position,rotation,velocity
38.371,"[17.746540855798337, 1.8523817280123, 0.0]","[0.0, 0.0, -0.08919418818170405]","[0.5, 0.0, -0.04826305475552938]"
38.571,"[17.84614340859682, 1.8430151424933958, 0.0]","[0.0, 0.0, -0.09883222275274853]","[0.5, 0.0, -0.04600372678540797]"
38.771,"[17.945648657289123, 1.8327150940873618, 0.0]","[0.0, 0.0, -0.10802583802700216]","[0.5, 0.0, -0.043856727980408856]"
38.971,"[18.045054485808013, 1.8215241480841666, 0.0]","[0.0, 0.0, -0.1167912348065275]","[0.5, 0.0, -0.04181798709986332]"
39.172,"[18.144853763929454, 1.8094208253576536, 0.0]","[0.0, 0.0, -0.12519510498683076]","[0.5, 0.0, -0.039871093002952024]"
39.372,"[18.24405118263887, 1.7965652132067158, 0.0]","[0.0, 0.0, -0.13316953964551992]","[0.5, 0.0, -0.03803157771400283]"
39.573,"[18.34363779164077, 1.7828657268015937, 0.0]","[0.0, 0.0, -0.14082558895946662]","[0.5, 0.0, -0.03627234922748178]"
39.773,"[18.442621383786904, 1.7684946209238137, 0.0]","[0.0, 0.0, -0.1480949337659457]","[0.5, 0.0, -0.03460939334127717]"
39.973,"[18.541498898671833, 1.7534187105563046, 0.0]","[0.0, 0.0, -0.1550280546057681]","[0.5, 0.0, -0.03303083226425851]"
40.173,"[18.640269473554795, 1.7376705541215727, 0.0]","[0.0, 0.0, -0.16164903994756036]","[0.5, 0.0, -0.03153024916566293]"
40.373,"[18.738934741664593, 1.7212812937282536, 0.0]","[0.0, 0.0, -0.16796268659012678]","[0.5, 0.0, -0.03010701624645301]"
40.573,"[18.83749532118083, 1.704278718591427, 0.0]","[0.0, 0.0, -0.17398997223565146]","[0.5, 0.0, -0.0287550224014779]"
40.773,"[18.935949664237633, 1.686691232391163, 0.0]","[0.0, 0.0, -0.17976332355872549]","[0.5, 0.0, -0.027465042012052802]"
40.973,"[19.034304749601123, 1.6685449947805937, 0.0]","[0.0, 0.0, -0.18527597388430259]","[0.5, 0.0, -0.026242143486138486]"
41.173,"[19.132564513717192, 1.649862917572516, 0.0]","[0.0, 0.0, -0.1905040862873916]","[0.5, 0.0, -0.025091044442932565]"
41.373,"[19.230721752762776, 1.6306695702870992, 0.0]","[0.0, 0.0, -0.1955201041169895]","[0.5, 0.0, -0.023989484697260026]"
41.573,"[19.32877541226941, 1.6109886957590656, 0.0]","[0.0, 0.0, -0.20035907211600862]","[0.5, 0.0, -0.02292980296422997]"
41.773,"[19.42673150059623, 1.5908436131381534, 0.0]","[0.0, 0.0, -0.20501545361577128]","[0.5, 0.0, -0.02191429381199773]"
41.973,"[19.524591730559614, 1.5702529613721792, 0.0]","[0.0, 0.0, -0.20949344199016912]","[0.5, 0.0, -0.02094197688175492]"
42.173,"[19.62235873457241, 1.549235699244594, 0.0]","[0.0, 0.0, -0.21379613208010828]","[0.5, 0.0, -0.02001238679261009]"
42.373,"[19.720036147549035, 1.5278097486048905, 0.0]","[0.0, 0.0, -0.21792452265254658]","[0.5, 0.0, -0.019125573795607396]"
42.573,"[19.817625507535414, 1.5059931798006159, 0.0]","[0.0, 0.0, -0.22188695430667993]","[0.5, 0.0, -0.01827689121036245]"
42.773,"[19.91513084800464, 1.4838016570908545, 0.0]","[0.0, 0.0, -0.2256852120318093]","[0.5, 0.0, -0.01747391749609729]"
42.973,"[20.012553651075446, 1.4612512888563998, 0.0]","[0.0, 0.0, -0.22933375186860813]","[0.5, 0.0, -0.016704908521337814]"
43.173,"[20.10989743707512, 1.43835594674234, 0.0]","[0.0, 0.0, -0.23283390131668927]","[0.5, 0.0, -0.015972447296645573]"
43.373,"[20.207163450023316, 1.4151297079443736, 0.0]","[0.0, 0.0, -0.23619946446916812]","[0.5, 0.0, -0.015272708449482732]"
43.573,"[20.304354433698055, 1.391586015636352, 0.0]","[0.0, 0.0, -0.23942889734013031]","[0.5, 0.0, -0.014606409667238586]"
43.773,"[20.40147210642866, 1.3677375826578873, 0.0]","[0.0, 0.0, -0.24253618248039446]","[0.5, 0.0, -0.013969837295500153]"
43.973,"[20.499003776858455, 1.3434747351621736, 0.0]","[0.0, 0.0, -0.24553791816634993]","[0.5, 0.0, -0.01335975088836494]"
44.173,"[20.595496508077318, 1.3191730117384664, 0.0]","[0.0, 0.0, -0.24840628016835245]","[0.5, 0.0, -0.012780434656829789]"
44.373,"[20.692407301670848, 1.2944783950319956, 0.0]","[0.0, 0.0, -0.2511727543592213]","[0.5, 0.0, -0.012226974985349498]"
44.573,"[20.789251649978933, 1.2695239398552731, 0.0]","[0.0, 0.0, -0.25383159117696047]","[0.5, 0.0, -0.011700545771197694]"
44.773,"[20.886030401464794, 1.2443211780768373, 0.0]","[0.0, 0.0, -0.25637676321204733]","[0.5, 0.0, -0.011203386184425209]"
44.973,"[20.982744643767326, 1.2188795432148876, 0.0]","[0.0, 0.0, -0.2588067384162584]","[0.5, 0.0, -0.010735574293278965]"
45.174,"[21.07987918263223, 1.1930771384104721, 0.0]","[0.0, 0.0, -0.2611466408102126]","[0.5, 0.0, -0.01029091635426903]"
45.374,"[21.17647023922968, 1.167179352693373, 0.0]","[0.0, 0.0, -0.2633717421483571]","[0.5, 0.0, -0.009875039417330311]"
45.574,"[21.273002926764736, 1.1410697500284905, 0.0]","[0.0, 0.0, -0.2655003029089193]","[0.5, 0.0, -0.009483754680837297]"
45.774,"[21.369478037920054, 1.1147574739224593, 0.0]","[0.0, 0.0, -0.267551707167122]","[0.5, 0.0, -0.009111430419415211]"
45.974,"[21.4659001575848, 1.0882488296576585, 0.0]","[0.0, 0.0, -0.2695155265405513]","[0.5, 0.0, -0.008763923809422463]"
46.174,"[21.56227299933778, 1.0615493670235328, 0.0]","[0.0, 0.0, -0.27136201048565106]","[0.5, 0.0, -0.008448260765706567]"
46.374,"[21.65859331996938, 1.0346670102837079, 0.0]","[0.0, 0.0, -0.27313304012839507]","[0.5, 0.0, -0.008150575068544568]"
46.574,"[21.754859833676207, 1.0076087876072686, 0.0]","[0.0, 0.0, -0.2748658865112454]","[0.5, 0.0, -0.007861325239645372]"
46.774,"[21.851075692296753, 0.9803833413144208, 0.0]","[0.0, 0.0, -0.2765626334079057]","[0.5, 0.0, -0.007581595943136843]"
46.974,"[21.947243612923444, 0.9529959702515509, 0.0]","[0.0, 0.0, -0.278217151595418]","[0.5, 0.0, -0.007313275521546092]"
47.174,"[22.043365322836454, 0.9254508264037823, 0.0]","[0.0, 0.0, -0.2798298967269268]","[0.5, 0.0, -0.007056581380172632]"
47.374,"[22.13944235448552, 0.897753550565576, 0.0]","[0.0, 0.0, -0.2813960979479963]","[0.5, 0.0, -0.006813094168757093]"
47.574,"[22.235476611961555, 0.8699088754722915, 0.0]","[0.0, 0.0, -0.2829211656840665]","[0.5, 0.0, -0.006581853413239058]"
47.775,"[22.331950529926317, 0.8417806010451175, 0.0]","[0.0, 0.0, -0.28440732577366595]","[0.5, 0.0, -0.006363869401593736]"
47.975,"[22.427904289616148, 0.8136537120195446, 0.0]","[0.0, 0.0, -0.2858460624209782]","[0.5, 0.0, -0.006159837923334499]"
48.175,"[22.52381956803304, 0.7853924847319159, 0.0]","[0.0, 0.0, -0.28724405277056214]","[0.5, 0.0, -0.005969430994493296]"
48.375,"[22.61969732067523, 0.7570006918682328, 0.0]","[0.0, 0.0, -0.28860405488982993]","[0.5, 0.0, -0.005792473511553658]"
48.575,"[22.715538436095457, 0.7284816056282557, 0.0]","[0.0, 0.0, -0.2899277430290325]","[0.5, 0.0, -0.005629100382277497]"
48.775,"[22.81134370030541, 0.6998390297391246, 0.0]","[0.0, 0.0, -0.2912183094832885]","[0.5, 0.0, -0.005479236331114051]"
48.975,"[22.90711405605453, 0.6710757979498948, 0.0]","[0.0, 0.0, -0.2924796077649953]","[0.5, 0.0, -0.005342613953872932]"
49.175,"[23.00285004971343, 0.6421945244563746, 0.0]","[0.0, 0.0, -0.29371295409735193]","[0.5, 0.0, -0.005219863426291682]"
49.376,"[23.099030642037064, 0.6130524615144384, 0.0]","[0.0, 0.0, -0.2949250188376993]","[0.5, 0.0, -0.00511142858053269]"
49.576,"[23.194699729330438, 0.5839419648883405, 0.0]","[0.0, 0.0, -0.29611218053296146]","[0.5, 0.0, -0.005017354921368305]"
49.776,"[23.290336293347313, 0.5547202832870815, 0.0]","[0.0, 0.0, -0.297282024782058]","[0.5, 0.0, 0.0]"
49.976,"[23.385940737915092, 0.5253887042117226, 0.0]","[0.0, 0.0, -0.2984368988729146]","[0.5, 0.0, 0.0]"
50.176,"[23.481513253151846, 0.4959488415941903, 0.0]","[0.0, 0.0, -0.29958010284912007]","[0.5, 0.0, 0.0]"
50.376,"[23.577054032445616, 0.4664014883751324, 0.0]","[0.0, 0.0, -0.30071459859980804]","[0.5, 0.0, 0.0]"
50.576,"[23.672563063601807, 0.43674696443544636, 0.0]","[0.0, 0.0, -0.30184570555560963]","[0.5, 0.0, 0.0]"
50.776,"[23.768039601166357, 0.4069863848080928, 0.0]","[0.0, 0.0, -0.302972664030492]","[0.5, 0.0, 0.0]"
50.976,"[23.86395843572948, 0.3769692561967633, 0.0]","[0.0, 0.0, -0.3040984063053176]","[0.5, 0.0, 0.0]"
51.176,"[23.958888731065866, 0.34714114703177684, 0.0]","[0.0, 0.0, -0.3052198514916778]","[0.5, 0.0, 0.0]"
51.376,"[24.05426156751723, 0.3170549968446062, 0.0]","[0.0, 0.0, -0.30635650783684293]","[0.5, 0.0, -0.005135173774377338]"
51.576,"[24.149601350013278, 0.28685828934355045, 0.0]","[0.0, 0.0, -0.30748789166090235]","[0.5, 0.0, -0.005355971347659849]"
51.776,"[24.244903404139038, 0.2565457235095478, 0.0]","[0.0, 0.0, -0.3086596832170595]","[0.5, 0.0, -0.00565751858074282]"
51.976,"[24.340164264937567, 0.22611176535330205, 0.0]","[0.0, 0.0, -0.30991256746557727]","[0.5, 0.0, -0.006066672028262143]"
52.176,"[24.435383027026134, 0.19555114078588448, 0.0]","[0.0, 0.0, -0.3112726828235036]","[0.5, 0.0, -0.006639891845829332]"
52.376,"[24.530557353742314, 0.1648532094917386, 0.0]","[0.0, 0.0, -0.3127747029786619]","[0.5, 0.0, -0.007477666243164876]"
52.576,"[24.62568285484369, 0.13400087203940272, 0.0]","[0.0, 0.0, -0.3144861407646199]","[0.5, 0.0, -0.008778086778766675]"
52.776,"[24.72075317465256, 0.10296970161571116, 0.0]","[0.0, 0.0, -0.3165266384405244]","[0.5, 0.0, -0.011008503660226765]"
52.976,"[24.815756516405095, 0.07171800608984627, 0.0]","[0.0, 0.0, -0.3191685649449904]","[0.5, 0.0, -0.015577680469407683]"
53.176,"[24.91066756973067, 0.04015795788962793, 0.0]","[0.0, 0.0, -0.323244631647168]","[0.5, 0.0, -0.02906548854963879]"
53.376,"[25.00542753020477, 0.008102912126678607, 0.0]","[0.0, 0.0, -0.32914841635095776]","[0.5, 0.0, -0.02906548854963879]"
53.576,"[25.09999812328659, -0.02451265635307934, 0.0]","[0.0, 0.0, -0.3350581658079686]","[0.5, 0.0, -0.02906548854963879]"
53.776,"[25.194374778200743, -0.057686062927661395, 0.0]","[0.0, 0.0, -0.34095261205734256]","[0.5, 0.0, -0.02906548854963879]"
53.976,"[25.28855489852544, -0.09141440035547677, 0.0]","[0.0, 0.0, -0.3468330312190233]","[0.5, 0.0, -0.02906548854963879]"
54.176,"[25.382536346444827, -0.12569488114981978, 0.0]","[0.0, 0.0, -0.3527029866872925]","[0.5, 0.0, -0.02906548854963879]"
54.376,"[25.476315992194237, -0.16052578269198714, 0.0]","[0.0, 0.0, -0.35856274478634226]","[0.5, 0.0, -0.02906548854963879]"
54.576,"[25.569891145184915, -0.19590526462352048, 0.0]","[0.0, 0.0, -0.36441571506200443]","[0.5, 0.0, -0.02906548854963879]"
54.776,"[25.66325935673775, -0.23183153790313024, 0.0]","[0.0, 0.0, -0.3702565280493422]","[0.5, 0.0, -0.02906548854963879]"
54.976,"[25.756417282967767, -0.2683020725271966, 0.0]","[0.0, 0.0, -0.3760887390859192]","[0.5, 0.0, -0.02906548854963879]"
55.176,"[25.84936019426128, -0.3053142693807082, 0.0]","[0.0, 0.0, -0.38191577698118306]","[0.5, 0.0, -0.02906548854963879]"
55.376,"[25.942086386998636, -0.3428658998044147, 0.0]","[0.0, 0.0, -0.38773198074415904]","[0.5, 0.0, -0.02906548854963879]"
55.576,"[26.034592695534737, -0.3809548864607713, 0.0]","[0.0, 0.0, -0.39353957543688495]","[0.5, 0.0, -0.02906548854963879]"
