time,position,rotation,velocity
29.377,"[13.311155777199529, 2.240046866066997, 0.0]","[0.0, 0.0, -0.5927699748043548]","[0.5, 0.0, -0.09961488515829843]"
29.576999999999998,"[13.393636824630121, 2.183310318611753, 0.0]","[0.0, 0.0, -0.6125263787480023]","[0.5, 0.0, -0.09719625564008268]"
29.777,"[13.474999855086708, 2.1249738979265236, 0.0]","[0.0, 0.0, -0.6318106812023406]","[0.5, 0.0, -0.0949618294857393]"
29.977,"[13.555237504362921, 2.0650989221810083, 0.0]","[0.0, 0.0, -0.6506251464425054]","[0.5, 0.0, -0.09292086741443391]"
30.177,"[13.634354918021145, 2.003735763510925, 0.0]","[0.0, 0.0, -0.6690251853693123]","[0.5, 0.0, -0.09106867429777081]"
30.378,"[13.712729504710685, 1.940618903445769, 0.0]","[0.0, 0.0, -0.6871233810404676]","[0.5, 0.0, -0.08940241564668726]"
30.579,"[13.789954893334151, 1.8761040745654545, 0.0]","[0.0, 0.0, -0.7048430252392225]","[0.5, 0.0, -0.08794161000201428]"
30.779,"[13.86566035485184, 1.8105703386851932, 0.0]","[0.0, 0.0, -0.7221632578367874]","[0.5, 0.0, -0.08669063030154713]"
30.979,"[13.940224899653568, 1.743747045795776, 0.0]","[0.0, 0.0, -0.7392270941798185]","[0.5, 0.0, -0.08564471914157461]"
31.179,"[14.01363928770971, 1.6756697862570353, 0.0]","[0.0, 0.0, -0.7560800306796999]","[0.5, 0.0, -0.0848125165411632]"
31.379,"[14.08589121709227, 1.6063748216701255, 0.0]","[0.0, 0.0, -0.7728009138043103]","[0.5, 0.0, -0.08419525962783787]"
31.579,"[14.156966303020873, 1.5358873043298855, 0.0]","[0.0, 0.0, -0.7894696173908118]","[0.5, 0.0, -0.08380064162852777]"
31.779,"[14.226857296597235, 1.4642337171339883, 0.0]","[0.0, 0.0, -0.8061246605037299]","[0.5, 0.0, -0.08365621964380081]"
31.979,"[14.295544186508794, 1.3914323988309407, 0.0]","[0.0, 0.0, -0.8228037413263162]","[0.5, 0.0, -0.08379591249897646]"
32.179,"[14.36300740728816, 1.3175010973419363, 0.0]","[0.0, 0.0, -0.83955104660566]","[0.5, 0.0, -0.08426342578758032]"
32.379,"[14.429223989813302, 1.2424514143342964, 0.0]","[0.0, 0.0, -0.8564212726618005]","[0.5, 0.0, -0.08512072183025123]"
32.579,"[14.494164433015536, 1.1662915284250104, 0.0]","[0.0, 0.0, -0.8734892704649752]","[0.5, 0.0, -0.08641420179697419]"
32.779,"[14.557791218092024, 1.089025691568277, 0.0]","[0.0, 0.0, -0.8908510291611383]","[0.5, 0.0, -0.0882552637883035]"
32.979,"[14.620057372473099, 1.0106541676938217, 0.0]","[0.0, 0.0, -0.9086291404503931]","[0.5, 0.0, -0.0907561577630219]"
33.18,"[14.681206391115643, 0.9307688153448617, 0.0]","[0.0, 0.0, -0.927049706244977]","[0.5, 0.0, -0.09410823800070468]"
33.38,"[14.740558184814363, 0.8501494132831415, 0.0]","[0.0, 0.0, -0.9461192547984957]","[0.5, 0.0, -0.0985177145110291]"
33.58,"[14.798329711568014, 0.7683786931934556, 0.0]","[0.0, 0.0, -0.9661619453802633]","[0.5, 0.0, -0.10435352584540217]"
33.78,"[14.854408545304192, 0.6854153640960954, 0.0]","[0.0, 0.0, -0.9875027304345995]","[0.5, 0.0, -0.11215118247541758]"
33.98,"[14.908643084204012, 0.6012111264915364, 0.0]","[0.0, 0.0, -1.0105890353612417]","[0.5, 0.0, -0.12275899729097245]"
34.18,"[14.96083850466914, 0.5156841763064921, 0.0]","[0.0, 0.0, -1.0360785717410956]","[0.5, 0.0, -0.1375888806121429]"
34.38,"[15.010702637502478, 0.4287406243075097, 0.0]","[0.0, 0.0, -1.0648953295852164]","[0.5, 0.0, -0.15912690398494167]"
34.58,"[15.057841693735739, 0.3402533465434794, 0.0]","[0.0, 0.0, -1.0987912696118178]","[0.5, 0.0, -0.19191024929744974]"
34.78,"[15.101650464518542, 0.2500213436171007, 0.0]","[0.0, 0.0, -1.140591526550296]","[0.5, 0.0, -0.244571979303423]"
34.98,"[15.14112301558676, 0.15775245901904175, 0.0]","[0.0, 0.0, -1.1953942700035376]","[0.5, 0.0, -0.33102383188372797]"
35.18,"[15.174647163184618, 0.06299136920818818, 0.0]","[0.0, 0.0, -1.270705271520288]","[0.5, 0.0, -0.45673981908329103]"
35.38,"[15.199766214888552, -0.034569313724799836, 0.0]","[0.0, 0.0, -1.3719994496868928]","[0.5, 0.0, -0.5817588340933084]"
35.58,"[15.213984411947767, -0.13458004058598036, 0.0]","[0.0, 0.0, -1.4948271195428222]","[0.5, 0.0, -0.6621700887383015]"
35.78,"[15.21493092020921, -0.23566878707979055, 0.0]","[0.0, 0.0, -1.6301668760682788]","[0.5, 0.0, -0.7027129604909899]"
35.981,"[15.201757330440616, -0.3364343913159566, 0.0]","[0.0, 0.0, -1.772583219273063]","[0.5, 0.0, -0.7198367101137823]"
36.181,"[15.174980152000192, -0.4339515838981688, 0.0]","[0.0, 0.0, -1.9167926965167459]","[0.5, 0.0, -0.7236941814287069]"
36.381,"[15.134002350325133, -0.5263688228549049, 0.0]","[0.0, 0.0, -2.061149269442909]","[0.5, 0.0, -0.7206134968760355]"
36.581,"[15.080440504190918, -0.6121877933357399, 0.0]","[0.0, 0.0, -2.204098874829636]","[0.5, 0.0, -0.7133391853733463]"
36.781,"[15.015093709370728, -0.6893376916498883, 0.0]","[0.0, 0.0, -2.3453772511829714]","[0.5, 0.0, -0.7035879927760565]"
36.981,"[14.939561774044389, -0.75646401729095, 0.0]","[0.0, 0.0, -2.4850475404174475]","[0.5, 0.0, -0.6921791348640812]"
37.181,"[14.855639940140865, -0.8128414171498428, 0.0]","[0.0, 0.0, -2.622066759190998]","[0.5, 0.0, -0.6798898009191233]"
37.381,"[14.764752319680696, -0.857059409288219, 0.0]","[0.0, 0.0, -2.7565020326222727]","[0.5, 0.0, -0.6671973293463132]"
37.581,"[14.668801834687898, -0.8888304984147969, 0.0]","[0.0, 0.0, -2.888193950314416]","[0.5, 0.0, -0.6543276855907199]"
37.782,"[14.56915538130038, -0.9080758076157787, 0.0]","[0.0, 0.0, -3.018003110162939]","[0.5, 0.0, -0.6412805770071287]"
37.982,"[14.46836896280663, -0.914187602853366, 0.0]","[0.0, 0.0, 3.138533865945463]","[0.5, 0.0, -0.6284035858318534]"
38.182,"[14.367555654279645, -0.9078424053796122, 0.0]","[0.0, 0.0, 3.0145526876547937]","[0.5, 0.0, -0.6157313828690085]"
38.382,"[14.268373664403732, -0.8890179280275912, 0.0]","[0.0, 0.0, 2.892698751497901]","[0.5, 0.0, -0.6032100943685015]"
38.582,"[14.172169060770305, -0.8583651027419535, 0.0]","[0.0, 0.0, 2.7734229449360965]","[0.5, 0.0, -0.5910361809047799]"
38.782,"[14.080261778714238, -0.8167316286266103, 0.0]","[0.0, 0.0, 2.6561994397096718]","[0.5, 0.0, -0.5790734655414728]"
38.982,"[13.993812173515137, -0.7647211891964969, 0.0]","[0.0, 0.0, 2.5414614231454187]","[0.5, 0.0, -0.5675298532314892]"
39.182,"[13.913881100810938, -0.7032240261803331, 0.0]","[0.0, 0.0, 2.4291524681948973]","[0.5, 0.0, -0.5564216170212863]"
39.382,"[13.841107723096094, -0.6333414859291355, 0.0]","[0.0, 0.0, 2.3192582711695806]","[0.5, 0.0, -0.5457829369508675]"
39.582,"[13.776233501763356, -0.5554520428885007, 0.0]","[0.0, 0.0, 2.211054444372089]","[0.5, 0.0, -0.5355422006037305]"
