time,position,rotation,velocity
6.533,"[2.92872905279798, -0.006162809027662435, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.534,"[2.929229020293678, -0.006165161686782003, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.535,"[2.929729005109683, -0.006167514722318316, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.536,"[2.9302290073018296, -0.0061698680955039895, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.537,"[2.9307290269164885, -0.0061722217754488435, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.538,"[2.9312290639926912, -0.0061745757395467995, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.539,"[2.931729118550535, -0.0061769299737953615, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.54,"[2.932229190614834, -0.006179284470796075, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.541,"[2.9327292802087053, -0.006181639228918976, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.542,"[2.933229387350429, -0.006183994251440995, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.542,"[2.9337295120481737, -0.006186349545801153, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.5440000000000005,"[2.934229654301693, -0.0061887051225894205, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.545,"[2.934729814111589, -0.006191060994315289, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.546,"[2.935229991478678, -0.006193417174641333, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.546,"[2.935730186403434, -0.006195773677655396, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.548,"[2.9362303988855576, -0.006198130517235656, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.549,"[2.936730628917275, -0.006200487706936205, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.55,"[2.9372308764833805, -0.006202845259649507, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.551,"[2.9377311415802674, -0.006205203186125776, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.552,"[2.9382314242028347, -0.006207561495562061, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.553,"[2.9387317243432345, -0.006209920195637509, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.554,"[2.9392320419795426, -0.0062122792930819765, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.555,"[2.939732377091949, -0.006214638793209124, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.556,"[2.940232729661477, -0.006216998700091404, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.557,"[2.940733099668857, -0.0062193590168777005, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.558,"[2.941233487093539, -0.0062217197459473305, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.559,"[2.94173389191291, -0.006224080889128382, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.5600000000000005,"[2.942234314101702, -0.006226442448006393, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.561,"[2.9427347536217994, -0.0062288044249787875, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.562,"[2.9432352104328756, -0.0062311668225534566, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.563,"[2.9437356844996883, -0.006233529642761441, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.564,"[2.9442361757826747, -0.006235892887967542, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.565,"[2.9447366842373794, -0.0062382565609581135, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.566,"[2.9452372098139987, -0.006240620665011431, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.567,"[2.9457377524569366, -0.006242985203924846, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.568,"[2.946238312424768, -0.006245350245094674, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.569,"[2.9467388902310425, -0.0062477160941133624, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.569,"[2.947239486400293, -0.006250082960086833, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.571,"[2.9477401011703184, -0.006252451039424635, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.572,"[2.9482407346263706, -0.006254820572004576, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.573,"[2.9487413867070207, -0.006257191583570336, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.574,"[2.949242057259859, -0.0062595640041094155, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.575,"[2.949742746050913, -0.006261937861368262, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.576,"[2.950243452925127, -0.006264313204730496, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.577,"[2.9507441777798564, -0.006266690056270022, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.578,"[2.951244920515589, -0.006269068393736267, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.579,"[2.9517456809969227, -0.006271448152683297, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.58,"[2.952246459038088, -0.006273829238946834, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.581,"[2.9527472544071784, -0.006276211546552349, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.582,"[2.9532480679410282, -0.006278595061388141, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.582,"[2.9537488997902823, -0.0062809802117758115, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.584,"[2.9542497498588127, -0.006283367272553356, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.584,"[2.9547506178086858, -0.006285756488422344, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.586,"[2.955251503176124, -0.006288148101573162, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.587,"[2.955752405448914, -0.006290542356559861, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.587,"[2.9562533242125935, -0.006292939496438128, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.589,"[2.956754259131536, -0.006295339702151368, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.59,"[2.957255209844876, -0.006297742970725197, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.591,"[2.9577561761172877, -0.006300149131433419, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.592,"[2.9582571580520027, -0.0063025580437075296, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.593,"[2.958758155849957, -0.006304969529367968, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.594,"[2.959259169481862, -0.00630738344028238, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.595,"[2.9597601984738486, -0.006309799677639551, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.596,"[2.9602612419105383, -0.006312217919858812, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.597,"[2.960762298866829, -0.006314637790738633, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.598,"[2.9612633686054752, -0.006317059023312516, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.599,"[2.961764450459466, -0.006319481499031676, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.6,"[2.9622655437443663, -0.0063219051759714805, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.601,"[2.9627666477112697, -0.006324330025103171, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.602,"[2.9632677615243055, -0.006326756048711999, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.603,"[2.963768884276242, -0.006329183265664595, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.604,"[2.9642700150022776, -0.006331611706916939, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.605,"[2.964771151950018, -0.006334041448809013, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.605,"[2.9652722920579406, -0.006336472343002169, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.607,"[2.965773432395956, -0.006338904278278393, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.608,"[2.9662745702310374, -0.006341337163825651, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.609,"[2.966775702851726, -0.006343770871577472, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.61,"[2.967276827623863, -0.006346205296689821, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.611,"[2.9677779421749038, -0.006348640333571982, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.612,"[2.968279044375432, -0.00635107591685151, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.613,"[2.9687801322278453, -0.006353511964205152, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.614,"[2.969281203946556, -0.006355948382984549, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.615,"[2.969782257989603, -0.006358385115750405, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.616,"[2.970283292937732, -0.006360822091701858, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.617,"[2.9707843075258893, -0.006363259210661254, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.618,"[2.9712853006028705, -0.006365698597096089, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.619,"[2.9717862711341954, -0.00636814425269602, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.62,"[2.9722872180931503, -0.006370599784351525, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.62,"[2.9727881405519048, -0.0063730685213175845, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.622,"[2.9732890375386236, -0.006375553291706427, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.622,"[2.9737899080992354, -0.006378056427901865, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.624,"[2.9742907512457823, -0.00638057970326597, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.625,"[2.9747915660647513, -0.006383124395156806, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.626,"[2.975292351715396, -0.006385691195187309, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.627,"[2.975793107414208, -0.0063882805292042235, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.628,"[2.9762938324681665, -0.006390892191568216, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.629,"[2.976794526295648, -0.006393525604900071, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.63,"[2.977295188371121, -0.00639618003259153, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.631,"[2.9777958183166278, -0.0063988544287434165, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.632,"[2.978296415895127, -0.006401547646094311, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.633,"[2.9787969809845363, -0.006404258366844345, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.634,"[2.9792975135691893, -0.0064069854021971545, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.635,"[2.9797980141704126, -0.006409728290747942, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.636,"[2.980298481788292, -0.006412489408800987, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.6370000000000005,"[2.980798918866026, -0.006415270577429203, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.638,"[2.9812993287264162, -0.006418063420598334, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.639,"[2.9817997125944884, -0.006420862196936263, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.64,"[2.982300069983492, -0.0064236610716772, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.641,"[2.982800399578883, -0.006426450488095032, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.642,"[2.9833006996868985, -0.006429216325743519, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.643,"[2.983800967544792, -0.006431951528878092, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.644,"[2.9843012003478617, -0.006434663999196345, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.645,"[2.9848013953165733, -0.006437368478203393, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.646,"[2.98530154869396, -0.006440074545315341, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.647,"[2.9858016571401502, -0.006442764931757809, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.648,"[2.986301716674156, -0.0064454258867735, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.649,"[2.986801722558399, -0.006448045486344655, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.65,"[2.9873016694779606, -0.006450613672988315, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.651,"[2.9878015518019, -0.0064531221209546685, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.652,"[2.9883013636612086, -0.006455564483018934, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.6530000000000005,"[2.988801099228135, -0.006457936159139548, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.654,"[2.9893007565860827, -0.0064602334009780365, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.654,"[2.989800330563042, -0.006462460036952602, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.656,"[2.990299807874412, -0.0064646262780804495, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.657,"[2.9907991780223027, -0.006466736056414834, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.658,"[2.991298434035642, -0.006468794843320767, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.659,"[2.9917975583798975, -0.00647080821136889, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.66,"[2.9922965627423794, -0.0064727884637552765, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.661,"[2.992795453910239, -0.00647474549962127, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.662,"[2.9932942395654316, -0.00647668886147514, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.663,"[2.993792931798856, -0.006478628354779317, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.664,"[2.9942915472733476, -0.006480573868130448, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.665,"[2.994790106896484, -0.006482534929800791, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.666,"[2.995288630003168, -0.006484520738451644, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.666,"[2.9957871340109943, -0.006486536430864295, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.668,"[2.9962856347903815, -0.006488593694466396, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.6690000000000005,"[2.996784147489547, -0.0064907011944549805, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.67,"[2.9972826859922694, -0.006492864659624991, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.671,"[2.997781263068154, -0.0064950859546611065, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.672,"[2.9982798905898385, -0.006497363817833166, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.673,"[2.9987785771091793, -0.006499694696633736, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.674,"[2.999277327720035, -0.00650207332876075, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.675,"[2.999776143736638, -0.006504493307315695, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.676,"[3.000275023731871, -0.0065069504727207446, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.677,"[3.0007739619023, -0.006509442901487373, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.678,"[3.001272948268589, -0.006511964418183353, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.679,"[3.001771970900304, -0.0065145074023529245, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.68,"[3.002271018056122, -0.006517064109314905, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.68,"[3.002770079365729, -0.006519627077516031, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.682,"[3.0032691462161885, -0.006522191260427249, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.683,"[3.0037682147787943, -0.0065247503955288425, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.684,"[3.004267283551109, -0.006527299185470136, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.6850000000000005,"[3.0047663524621475, -0.006529833962469373, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.686,"[3.005265422196973, -0.006532352522807111, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.687,"[3.0057644938316908, -0.006534853821464103, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.688,"[3.0062635686524155, -0.006537337723052311, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.689,"[3.0067626480825425, -0.00653980482132873, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.69,"[3.007261733655815, -0.006542256304191888, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.691,"[3.0077608269624982, -0.006544693814310831, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.692,"[3.0082599296072368, -0.006547119339107551, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.693,"[3.008759043156033, -0.006549535096169629, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.694,"[3.0092581690277767, -0.0065519434132513404, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.695,"[3.009757308464451, -0.006554346571741567, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.696,"[3.0102564625184915, -0.006556746752869626, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.697,"[3.01075563204087, -0.006559145968933472, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.698,"[3.0112548176941525, -0.006561545971433653, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.699,"[3.011754019979825, -0.006563948218001035, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.7,"[3.012253239269668, -0.006566353854464706, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.701,"[3.0127524758392243, -0.006568763706912608, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.702,"[3.0132517298956394, -0.006571178296325609, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.703,"[3.0137510015975857, -0.006573597856718622, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.704,"[3.014250291068535, -0.006576022368855988, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.705,"[3.0147495984080166, -0.006578451605298346, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.706,"[3.015248923698397, -0.006580885174370658, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.707,"[3.0157482670097937, -0.00658332256187293, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.708,"[3.016247628405209, -0.0065857631729350245, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.709,"[3.016747007945192, -0.0065882063708011356, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.71,"[3.0172464056929353, -0.0065906515134467845, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.711,"[3.017745821717426, -0.0065930979839186575, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.712,"[3.018245256094367, -0.006595545213859902, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.713,"[3.018744708906306, -0.006597992702097351, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.714,"[3.0192441802421204, -0.006600440027508002, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.715,"[3.0197436701958313, -0.006602886856214353, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.716,"[3.0202431788649045, -0.006605332943703833, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.717,"[3.02074270634938, -0.006607778132430446, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.718,"[3.0212422527510676, -0.0066102223464492476, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.719,"[3.021741818171936, -0.006612665582840473, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.72,"[3.0222414027141133, -0.006615107900766071, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.721,"[3.0227410064763274, -0.006617549408693286, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.722,"[3.023240629550399, -0.006619990251533801, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.723,"[3.0237402720259254, -0.006622430598840183, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.724,"[3.0242399339873427, -0.006624870632603157, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.725,"[3.0247396155145285, -0.0066273105365802065, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.726,"[3.025239316684393, -0.006629750486666567, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.727,"[3.025739037591812, -0.006632190646379891, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.728,"[3.0262387775055584, -0.00663463108372473, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.729,"[3.026738535158045, -0.0066370718749421504, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.73,"[3.027238309983355, -0.006639513253032487, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.73,"[3.0277381016784495, -0.006641955413512415, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.732,"[3.0282379100724426, -0.006644398446710659, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.733,"[3.028737735070321, -0.006646842362179067, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.733,"[3.0292375766424913, -0.006649287123701392, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.735,"[3.029737434817975, -0.00665173267317866, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.736,"[3.030237309672434, -0.006654178945256666, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.737,"[3.030737201323067, -0.006656625875004603, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.738,"[3.031237109898087, -0.006659073401008779, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.739,"[3.0317370355202153, -0.006661521465257573, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.74,"[3.0322369782940153, -0.006663970012519141, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.741,"[3.032736938300765, -0.0066664189906668345, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.741,"[3.0332369156083714, -0.006668868351837748, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.743,"[3.0337369102728524, -0.006671318054506723, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.744,"[3.034236922344586, -0.006673768065330541, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.745,"[3.0347369518667846, -0.006676218359669131, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.746,"[3.0352369988607935, -0.006678668921984475, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.747,"[3.0357370633544027, -0.006681119743866286, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.748,"[3.03623714537251, -0.006683570823216636, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.748,"[3.0367372449349057, -0.0066860221632309615, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.75,"[3.0372373620504995, -0.006688473771565808, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
6.751,"[3.0377374967203736, -0.006690925659208614, 0.0]","[0.0, 0.0, 0.0]","[0.5, 0.0, 0.0]"
